time,dt,trotter_steps,case,wilson_sector,exact_O_LR,trotter_O_LR,hardware_O_LR,hardware_O_LR_se,exact_sector_separation,trotter_sector_separation,hardware_sector_separation,hardware_sector_separation_se,hardware_sector_separation_z,shots,depth,r_count,cz_count,move_count,calibration_set_id,job_id
0.6,0.3,2,Wplus,1,0.45457684680307253,0.4377339233729705,-0.0776,0.007046676379684256,0.07379967779811547,0.054370587312268626,0.005299999999999999,0.009936355770603226,0.5333947497814122,5000,172,97,59,82,9a9fbebd-5f96-43de-95b0-62e8b2704eda,01a0000a-b632-7230-ac9d-4aee47297ba1
0.6,0.3,2,Wminus,-1,0.38077716900495706,0.3833633360607019,-0.0829,0.007005392066115929,0.07379967779811547,0.054370587312268626,0.005299999999999999,0.009936355770603226,0.5333947497814122,5000,172,97,59,82,9a9fbebd-5f96-43de-95b0-62e8b2704eda,01a0000a-b632-7230-ac9d-4aee47297ba1
0.8,0.4,2,Wplus,1,0.22782501531500213,0.18940493911752748,-0.0764,0.00689583990533423,0.20584704791312755,0.1488688504949081,-0.008199999999999999,0.009804201140327548,0.8363761496355883,5000,170,96,59,80,9a9fbebd-5f96-43de-95b0-62e8b2704eda,01a0000a-b632-7230-ac9d-4aee47297ba1
0.8,0.4,2,Wminus,-1,0.021977967401874576,0.04053608862261937,-0.0682,0.006969200241060663,0.20584704791312755,0.1488688504949081,-0.008199999999999999,0.009804201140327548,0.8363761496355883,5000,170,96,59,80,9a9fbebd-5f96-43de-95b0-62e8b2704eda,01a0000a-b632-7230-ac9d-4aee47297ba1
1.0,0.5,2,Wplus,1,0.11555889039980191,0.04689700730202473,-0.0949,0.006940374485573527,0.42660333423603647,0.29815505395556813,-0.018100000000000005,0.009873659402673358,1.833160256176075,5000,172,98,59,82,9a9fbebd-5f96-43de-95b0-62e8b2704eda,01a0000a-b632-7230-ac9d-4aee47297ba1
1.0,0.5,2,Wminus,-1,-0.3110444438362346,-0.2512580466535434,-0.0768,0.007022845007545019,0.42660333423603647,0.29815505395556813,-0.018100000000000005,0.009873659402673358,1.833160256176075,5000,172,98,59,82,9a9fbebd-5f96-43de-95b0-62e8b2704eda,01a0000a-b632-7230-ac9d-4aee47297ba1
